prot_name,log2(FC),#NAME?
3889,-0.776133137,0.982577982
5566,-0.776133137,0.982577982
5172,-0.77843841,1.00122602
6653,-0.78230162,2.193898912
3659,-0.782793082,1.708254961
6446,-0.786171728,1.819592714
5615,-0.786551936,3.981266955
6748,-0.786563698,1.684138499
1285,-0.787579328,1.4285306
3872,-0.790590594,2.127944292
4018,-0.791184357,3.139368649
6029,-0.792527416,0.862498627
1544,-0.793094956,1.29937323
4728,-0.794792805,1.524654992
2202,-0.795904608,2.394268537
1502,-0.796324436,1.463902942
5530,-0.797656009,2.477039626
4873,-0.798945281,2.208425953
4957,-0.799362923,1.048092113
3394,-0.801142408,2.923395653
1841,-0.803094118,2.181981339
6089,-0.807072504,1.127398094
2381,-0.808238727,1.461681427
4003,-0.818476788,1.695983575
4636,-0.81855085,0.932682786
5723,-0.818671378,2.475460785
4902,-0.822963007,4.001801355
3116,-0.826843037,1.055262979
3183,-0.827352881,0.782786206
4751,-0.828171089,3.646741231
5666,-0.828339368,1.246877717
5684,-0.829939292,2.136655052
3891,-0.831468721,1.536510989
4363,-0.83158867,0.931851685
4798,-0.831942779,2.519911429
3393,-0.832856797,0.926639267
1759,-0.834084622,1.707078891
4489,-0.834446845,2.104063513
2533,-0.841511489,1.64889251
1850,-0.841763682,1.887615332
6732,-0.845533332,2.401499423
6448,-0.846326449,0.945673479
5832,-0.848220942,1.116402529
4081,-0.849111972,1.827218372
3540,-0.852909961,2.514570298
2586,-0.853292002,2.680704314
1614,-0.853831928,1.847422478
848,-0.854051423,3.11974251
4322,-0.861523979,2.208299126
3820,-0.864673403,1.481173017
5792,-0.867345205,3.317823323
3873,-0.869031783,1.648843033
3199,-0.874647782,1.652216872
2765,-0.874917035,1.089306179
1548,-0.877687352,2.41105841
2189,-0.881282111,2.784394469
5381,-0.882073171,1.004977251
2049,-0.88415414,1.39370603
1592,-0.886765029,2.214299466
5100,-0.88691687,2.713490611
4230,-0.888171227,1.105675599
4705,-0.888626153,2.394898224
2549,-0.891013367,2.107382483
4875,-0.892776937,2.103264073
4774,-0.894563646,2.709920152
3397,-0.895397485,1.088184396
4672,-0.898972397,1.285859969
1951,-0.899783163,2.786413196
3148,-0.913630885,1.497873335
5730,-0.918241078,2.264052853
5220,-0.921086978,3.057474842
4703,-0.937631141,2.345791428
5409,-0.938255841,2.301970421
1459,-0.940757229,2.368213129
4766,-0.942583591,1.490129204
3341,-0.945356171,1.85963304
4241,-0.945630096,0.917677041
4946,-0.946012544,1.291681457
3377,-0.950266617,1.431244525
4741,-0.954347789,1.217874654
1814,-0.955037417,1.806049283
1798,-0.95770462,2.390441458
2839,-0.966202067,2.204116205
7457,-0.972960784,2.958453916
3672,-0.975211442,2.214700871
2356,-0.975946197,1.5491019
5340,-0.981647968,1.853016512
2905,-0.986851102,1.079827302
1071,-0.993632637,1.76173264
1810,-0.997773503,1.611673511
1782,-1.004011977,1.874729192
3878,-1.004999086,1.898183149
5350,-1.005255727,1.359225463
2593,-1.005931315,3.01592496
3543,-1.007706656,2.042114823
6460,-1.012267279,1.899932557
2572,-1.013026503,2.050219003
2316,-1.015035871,2.765762305
1511,-1.015963337,1.544251002
4649,-1.017368915,2.64789517
1852,-1.017378066,1.364484502
499,-1.024947839,2.484090551
4719,-1.029486002,4.81506672
3576,-1.030639062,2.331404675
5712,-1.032063377,1.988528624
3813,-1.032432471,1.430686819
3098,-1.037613114,1.58107174
5616,-1.038469312,4.504306089
1992,-1.045823919,2.733008809
4234,-1.053534317,1.745723665
3662,-1.054142698,3.730652809
4899,-1.05544194,1.365991682
5338,-1.062643941,1.815022026
1858,-1.063782615,2.578325442
3304,-1.064419209,1.902597216
1611,-1.06490207,2.684329731
1718,-1.067040596,1.311696464
3388,-1.067801171,2.445709398
5527,-1.07547011,2.956573069
4118,-1.076751387,2.661381077
4133,-1.077107475,1.249944629
2088,-1.07824576,2.472085236
4690,-1.082574638,2.526552572
6741,-1.083464364,2.125186799
7163,-1.084230436,1.664818325
4706,-1.08520424,2.72720118
1768,-1.090598883,2.080537349
4124,-1.09152338,2.58694232
1652,-1.091783065,3.15745164
5756,-1.092235838,2.753344652
1022,-1.092894204,1.322980441
5344,-1.095802517,1.817310792
3280,-1.096723524,1.608365973
3147,-1.10171284,2.356317005
5632,-1.112128067,3.386130742
2763,-1.114687468,1.309858166
4694,-1.11834272,2.533478467
4900,-1.120767267,1.409650004
1807,-1.121958625,1.846328336
5711,-1.133351641,1.074944512
1471,-1.139719285,2.478582075
2465,-1.142858905,1.499142489
412,-1.144363553,1.409803544
1073,-1.144831972,1.964017473
4820,-1.144831972,1.964017473
4700,-1.150052197,1.938467149
2618,-1.150920306,2.840234947
3660,-1.151658886,1.654468134
4724,-1.152090125,3.685522975
5531,-1.154369985,3.148148196
2608,-1.159371596,1.415294271
4650,-1.16232301,2.039812419
5581,-1.162330017,3.046652834
6170,-1.167222663,0.80484021
4640,-1.172786541,0.990569922
3875,-1.174300675,2.643247014
6050,-1.18105671,2.810443595
2463,-1.186233146,3.15037576
3200,-1.187160426,2.275725293
655,-1.187724349,2.041934044
2073,-1.188101652,1.952460316
1495,-1.18996137,2.561537252
5020,-1.195558942,1.814975695
1751,-1.19764279,1.546045171
5201,-1.20572347,2.222944033
4710,-1.210874449,3.773743595
6036,-1.212045543,1.670419005
3440,-1.223929144,1.258824944
1846,-1.224700243,1.247876139
4648,-1.225329019,2.101935212
4893,-1.228921918,1.407589011
4075,-1.23433749,2.958295016
898,-1.236498464,2.233163532
2940,-1.240354946,2.019957183
4228,-1.24829774,1.444115114
2604,-1.249622072,1.698731667
3348,-1.275645418,1.041176685
1833,-1.276171176,1.984111211
5728,-1.276776167,2.911721247
969,-1.286080095,2.004133842
6652,-1.292588101,2.711443179
1486,-1.295315367,1.259663705
4814,-1.297959985,2.682856708
4696,-1.298530542,2.90707776
6707,-1.303022784,2.031619557
3880,-1.305068672,1.664103464
3903,-1.306927143,2.030130198
3378,-1.309183086,2.58964394
3109,-1.309438661,1.932887973
1394,-1.318029414,3.840664614
3888,-1.319229903,1.900703243
2384,-1.321090666,2.765686947
4702,-1.321600292,2.689846074
7455,-1.325043555,2.699432624
6731,-1.330089372,1.986647436
5988,-1.335293406,1.510020021
219,-1.335482293,1.789759061
2010,-1.336998281,1.688443614
4904,-1.348267205,2.424787184
4307,-1.351884388,1.520115558
1557,-1.356320106,1.941090838
3054,-1.369631783,1.322657143
4699,-1.372309373,1.469626358
4698,-1.380238483,2.541436873
5737,-1.384913123,1.41885601
5522,-1.385671379,2.259110169
3016,-1.402244289,1.950076692
4787,-1.403005651,3.478873224
7413,-1.403630458,2.396315942
3392,-1.409162452,2.322858206
5028,-1.41075879,1.977660399
2903,-1.412806532,2.171144949
4251,-1.41501074,2.040351295
5634,-1.420467917,1.778391996
5807,-1.440219066,1.615460434
5848,-1.442474215,1.871250743
1198,-1.44364259,1.967409917
2583,-1.446563701,2.646498921
4641,-1.449099279,2.986812118
4701,-1.457185038,2.330520646
3896,-1.462529859,2.208177405
4638,-1.466934854,2.082523103
2106,-1.487531371,1.772398551
4723,-1.492037099,3.344785786
4155,-1.495123749,2.630516004
4224,-1.500741402,2.463179818
1166,-1.505366934,2.361770643
1150,-1.513799544,1.002448427
3037,-1.519748099,1.712593364
6248,-1.537601071,1.621913273
4498,-1.540013043,1.95136099
3097,-1.585958553,3.664720743
4691,-1.589138554,3.72310309
4716,-1.592613087,2.296963101
4695,-1.593319618,2.488525919
6059,-1.594427807,2.822789891
3725,-1.600672721,2.355504743
3197,-1.605351032,2.517024754
1545,-1.607226589,3.72370806
1229,-1.60958196,1.559497772
5739,-1.611880716,2.692267227
1323,-1.612098794,2.673202872
4708,-1.620352296,2.928937432
1590,-1.627547486,2.753557905
4818,-1.63140271,1.881168866
2591,-1.639933489,2.2219178
3315,-1.649259711,1.791137962
7225,-1.654832266,1.401336644
4707,-1.670295324,1.5007436
3129,-1.683101828,2.864638005
3477,-1.69101642,1.513696422
3904,-1.701510239,1.974013416
3901,-1.70498198,2.794662296
4500,-1.707563952,1.928303673
3892,-1.728726438,1.708276995
4642,-1.751299601,1.579324126
2631,-1.75307326,3.20894428
5548,-1.754101779,2.971514386
978,-1.771339843,1.659475293
4692,-1.776121324,2.101282647
2956,-1.78091756,2.423546115
2060,-1.801138499,2.129220269
3890,-1.837693398,4.070886986
1391,-1.849253287,2.757394855
3015,-1.863746575,2.222421451
5215,-1.875410574,2.453044397
5216,-1.908169619,4.426177721
5725,-1.918172759,2.912511474
6047,-1.918987165,1.784234856
3114,-1.939442208,2.221464317
2492,-1.944388819,1.969535733
2958,-1.981906315,2.906650353
5789,-2.023627506,3.301542999
2606,-2.058370697,1.65314108
4717,-2.133575429,1.74778297
5157,-2.169479264,4.872719541
4637,-2.213652287,1.896995655
4288,-2.214915825,1.62481132
5021,-2.229300138,5.042241009
1392,-2.253167841,2.147537179
1612,-2.347560688,2.871331044
2382,-2.353141393,2.203156378
1845,-2.449210693,3.18091342
2009,-2.500701258,2.96066965
5277,-2.619942236,3.678432952
4085,-2.933366595,4.252531128
2021,-3.345467087,4.117251992
1168,-5.046745358,1.407140094
5482,-5.824910149,3.962179942
1169,-5.980607462,1.485774132
4369,-6.18803288,3.953650776
6013,-6.207132806,1.543454278
6921,-6.209204156,1.5434706
7310,-6.237034591,1.098331581
3864,-6.247912638,1.840637034
4272,-6.251014743,1.488038267
3156,-6.338168954,1.972749629
2748,-6.353921499,3.951189035
3187,-6.359513348,3.951117891
816,-6.360914703,3.951100173
5960,-6.40318542,1.448910933
5179,-6.413829116,1.3967873
6395,-6.449119139,1.730707218
601,-6.45820951,1.218691054
1817,-6.522235032,1.92547101
4254,-6.552585008,1.949183395
1127,-6.557098237,1.652638868
1100,-6.569708512,1.16784162
2102,-6.606390737,3.948599553
2458,-6.614880421,1.631626822
4479,-6.643550927,2.35210481
3095,-6.651440232,1.946352544
4110,-6.675848848,1.657464326
7014,-6.702989727,1.998572725
2133,-6.718104011,1.926651974
1218,-6.737827195,2.131560656
577,-6.756917172,3.947550963
4734,-6.762685572,1.408828692
3429,-6.804450921,1.223439684
4658,-6.807656331,1.409061839
2811,-6.830531432,2.097498763
4944,-6.861547478,0.607263076
1568,-6.8643025,1.43912358
3386,-6.873104881,1.976025689
3297,-6.88756811,1.976098481
4793,-6.890347994,1.451721299
7079,-6.894854464,1.976134877
3179,-6.929520772,1.294639403
2270,-6.930486935,1.255465897
4940,-6.933563479,1.482296734
1151,-6.935787128,2.092450803
4195,-6.946929114,3.946612866
408,-6.948522484,1.492236784
5088,-6.955857855,1.409780393
4871,-6.969444381,1.051241049
2425,-6.977725095,1.899831151
3115,-6.986204532,1.579296406
7515,-7.012099151,1.776924397
4837,-7.013399961,1.696419106
1607,-7.013912753,1.040154571
2749,-7.019567692,1.452319793
5423,-7.034746138,2.193736988
7459,-7.041512482,3.946272571
5707,-7.050213005,1.273663665
4743,-7.055059014,3.946229664
2269,-7.071923816,2.093080334
7336,-7.081838407,1.427105676
4647,-7.088255227,1.421776001
2117,-7.132025115,1.217234685
1923,-7.13853074,1.928704299
2019,-7.139123279,3.945992748
3300,-7.143280405,1.37498476
2312,-7.144905632,3.945978205
303,-7.149708695,1.410614874
2358,-7.149875901,1.977299497
1393,-7.154258049,1.224977497
7758,-7.156628059,1.452898359
2812,-7.162557848,1.590828302
2107,-7.168269625,3.945921597
5045,-7.174253972,1.697110347
5961,-7.191262778,1.846026411
6288,-7.207680352,1.977536049
5561,-7.208070633,3.945832815
5567,-7.22162017,1.682204047
5397,-7.228788121,1.808287532
998,-7.232867396,1.493441987
2560,-7.233515649,3.945780859
2967,-7.246797335,1.538822432
2470,-7.247244751,1.422408515
3050,-7.259693382,1.949278539
6009,-7.262938144,1.751328533
3970,-7.264654161,3.945722099
451,-7.277529025,0.995902907
5760,-7.281630484,1.257460579
6654,-7.286943631,1.977845382
3043,-7.291126373,3.945676121
1956,-7.298147995,2.001348847
1286,-7.311503888,2.134191005
1966,-7.32354785,3.945624537
6149,-7.32354785,3.945624537
4466,-7.325070935,1.669850822
4578,-7.329413089,1.145626079
3821,-7.334062479,1.855941068
6151,-7.338175428,1.453584404
4517,-7.340035973,3.945600213
1389,-7.347532346,2.74745793
3759,-7.360742889,2.14911595
2522,-7.36243822,1.461375286
1276,-7.369570725,1.633280397
6504,-7.372128444,2.504308403
5461,-7.379356933,1.411468101
7046,-7.382448065,1.484983614
5685,-7.38268368,1.929648428
398,-7.398090886,2.099944994
3568,-7.398136391,1.167196035
3482,-7.401649996,1.642733944
4143,-7.412078338,1.318977374
3047,-7.426903856,0.942670225
1840,-7.432770102,1.656720083
3503,-7.43669415,2.134639134
4247,-7.443129466,3.94547483
7458,-7.452987184,2.377726147
4150,-7.456336028,2.100145917
3972,-7.457213972,2.094571949
823,-7.461749524,2.100164183
7419,-7.469398119,1.843645177
3298,-7.470267209,2.001960271
1231,-7.473124206,3.945446257
7696,-7.473196663,1.935668113
4192,-7.474863261,2.013441631
4533,-7.479788789,1.423216198
7693,-7.481372981,1.484444404
4250,-7.498926938,1.935753114
2553,-7.508405431,2.365713803
6549,-7.515812285,2.149647026
4399,-7.516610483,1.930102269
6996,-7.517090091,2.303994831
87,-7.51816679,1.657082688
5024,-7.524812243,1.484582189
7143,-7.527881596,1.930138575
3402,-7.545498506,2.304085858
2785,-7.549421448,2.566220173
2328,-7.551738545,1.573726936
4721,-7.561915254,1.65713798
4747,-7.58665684,1.625604826
3842,-7.58819161,1.462104138
1167,-7.59152304,1.856804429
5192,-7.595996885,1.891730817
3404,-7.603695371,2.187058491
3376,-7.608723921,1.485705891
1752,-7.609052537,3.945354716
3602,-7.610700186,1.936105245
3912,-7.613054467,3.945352868
459,-7.613167033,1.94689784
7019,-7.618802138,1.670820522
6250,-7.622690478,1.457866016
2124,-7.638990518,1.575894739
3832,-7.640021515,3.94534155
3846,-7.640021515,3.94534155
7209,-7.651261767,2.095185427
995,-7.653259284,1.861995788
2249,-7.656046897,1.835254548
3345,-7.65781162,2.356400274
2234,-7.667502251,3.945331974
4392,-7.676824078,1.85705808
4339,-7.677785699,2.472925547
4395,-7.681897239,2.356470351
2275,-7.687673293,1.979173627
5577,-7.68846187,3.945325936
2370,-7.691645215,2.356498384
302,-7.700089836,2.002670854
5509,-7.703229907,1.809876988
1091,-7.710449819,1.314085682
1662,-7.731158987,1.705680579
1822,-7.749778602,1.211082132
5038,-7.753232125,3.945313705
1588,-7.756665007,2.356680646
5833,-7.762144457,2.101077691
3474,-7.772138647,2.366497698
4442,-7.779226559,1.168277685
1396,-7.792823807,2.371015673
3906,-7.798741213,2.868821953
4413,-7.799464119,1.97948293
5445,-7.800555813,2.747143211
1968,-7.804462261,1.424146052
4158,-7.804462261,1.424146052
3036,-7.805009353,1.418120238
908,-7.805827968,1.938550848
4571,-7.826042661,1.644003251
4932,-7.830921576,1.821038656
2810,-7.83204338,1.626289003
5820,-7.837081689,2.747236934
2053,-7.844793424,1.636559914
3344,-7.846390401,1.768002832
2276,-7.848515636,1.82108394
4032,-7.84980969,1.931064273
1165,-7.855183005,2.304970888
2077,-7.864116232,3.945312564
4223,-7.871483968,1.662116542
3163,-7.873848546,2.356989261
53,-7.874652276,1.357721059
849,-7.880407339,2.101388366
3851,-7.896410481,1.485605215
4813,-7.897976938,1.412959644
3123,-7.908510351,3.945318125
4905,-7.911931568,1.440495168
2924,-7.914904719,1.931227614
594,-7.920650465,1.979792228
5025,-7.921072535,1.485664208
4207,-7.9229386,2.136054334
1820,-7.927564008,2.473587186
3010,-7.939603131,2.101534581
3839,-7.941677215,3.945324241
5516,-7.941775861,2.157801713
468,-7.943464444,1.810502797
6766,-7.950089455,3.945326043
4536,-7.951213339,1.486604085
4823,-7.963136595,1.485762522
3720,-7.975108941,1.458775317
2235,-7.98562015,1.737070447
5778,-7.997636162,1.658382688
6685,-8.006501559,1.969331946
1862,-8.010049288,1.15073928
2308,-8.020908529,1.810683283
3167,-8.033216182,2.10175392
2387,-8.035438698,1.951598226
1805,-8.054728473,2.136362757
201,-8.056645615,2.567454838
7354,-8.061276164,1.331439273
5426,-8.063819706,1.868541231
4440,-8.075094615,1.389343563
6088,-8.07794292,1.671990199
4298,-8.081635984,1.845403796
3078,-8.097849344,2.003662389
980,-8.110940561,2.367317222
1494,-8.117572569,2.197184893
2668,-8.117727505,2.096363069
2683,-8.11813923,2.357557954
3844,-8.12079795,1.893075368
5784,-8.121898457,2.228847357
7137,-8.123221215,1.243003225
4941,-8.153622849,3.945395406
1230,-8.156107974,2.995484241
5546,-8.15829885,1.530740742
6457,-8.163011303,1.980338036
1067,-8.180212225,1.468179553
2223,-8.193036719,1.561800323
1303,-8.193801279,1.413598253
3749,-8.197575203,2.305752947
7391,-8.210375059,2.330940353
4154,-8.215898421,1.391112884
1947,-8.228390617,3.945430797
5057,-8.262307662,2.197479754
6213,-8.263175465,1.980538162
3102,-8.264412048,1.85845082
2272,-8.271708328,2.614795778
1504,-8.274046094,2.440189198
3959,-8.275087207,1.22518623
5275,-8.297811633,2.151607039
2787,-8.301169749,2.515176575
4377,-8.312178095,1.249539924
3352,-8.313978735,1.700306885
2068,-8.320241765,2.004108589
2624,-8.321478231,1.344755134
1466,-8.324446759,2.151656904
5276,-8.330981951,1.981519591
7314,-8.332410474,1.932116819
4328,-8.338798689,1.425285366
5543,-8.340187046,1.811332901
1594,-8.362378153,2.331229972
3169,-8.36458389,1.769114899
5946,-8.369051594,2.72903911
1857,-8.374689549,2.004207746
5280,-8.374774253,1.384842782
3048,-8.383544296,2.467067365
5800,-8.413745659,3.945533742
5627,-8.425743415,1.78103453
2069,-8.426689291,2.735077818
4730,-8.433878361,2.380134373
5142,-8.446944065,1.528266917
1386,-8.455092097,1.410292969
3176,-8.455497387,1.826384966
7098,-8.480172013,2.380212719
1401,-8.494664146,2.102649773
5322,-8.49757725,3.945585299
4877,-8.498195494,1.980956601
3049,-8.500670679,1.800436823
2044,-8.511007777,1.932425282
2089,-8.516514231,2.137246289
2675,-8.538498498,1.721746255
989,-8.571665559,1.456519829
4101,-8.572452654,1.605100796
1777,-8.578765739,1.955990289
5557,-8.586898337,2.773109244
1550,-8.596223408,1.541282467
3673,-8.620974574,2.368241082
1489,-8.63438891,2.10286922
2291,-8.63612212,2.532704428
5855,-8.636140389,1.595958755
3091,-8.637793407,1.605198279
1395,-8.643867802,2.050014752
6237,-8.64828603,1.816248244
5141,-8.655090575,1.446698369
1445,-8.666107853,1.673034477
5047,-8.674059064,2.259069087
4277,-8.68639165,2.467553316
1482,-8.687055049,3.94570818
4515,-8.688670501,2.1893893
1503,-8.700448126,2.450198927
2942,-8.701503271,3.756550453
3614,-8.732246722,1.99579288
2795,-8.755191096,1.982196155
2197,-8.762068553,2.097474889
124,-8.763754707,1.488046133
1551,-8.763911212,2.729653898
3954,-8.769005715,1.721190043
3663,-8.772749915,1.430641364
2206,-8.775758946,3.013446661
2020,-8.79163254,2.129764678
3607,-8.794287152,2.99651852
1096,-8.808177595,2.189554731
5243,-8.813204175,1.981420513
866,-8.820117537,2.053786427
1428,-8.845500553,3.945813852
7165,-8.846383679,1.686026164
2132,-8.848350957,2.828156347
2503,-8.858532811,1.596259387
7456,-8.930432075,2.358887748
3916,-8.930621509,1.804748699
3726,-8.93475768,2.887442357
6556,-8.980842876,3.426775114
2340,-8.995773996,2.230247559
2101,-9.001619755,3.945917568
5037,-9.003326411,2.507792976
4487,-9.004206686,2.425745423
4835,-9.027693481,2.804239368
4285,-9.037941038,0.961888655
5710,-9.042176472,2.097823475
473,-9.064161221,3.94595854
5118,-9.06934164,2.217741279
7260,-9.070157929,1.898639661
2311,-9.074855385,2.812097749
939,-9.09060876,3.160725143
5539,-9.1138244,1.651136978
4065,-9.188681412,1.596628246
4156,-9.213123861,3.946054027
3351,-9.235971846,1.79701678
5475,-9.315525301,2.974779361
1441,-9.341549947,2.755529752
5278,-9.384026748,1.905325047
4253,-9.424139049,2.771322659
6633,-9.428035055,2.485303947
2594,-9.471333517,2.124893606
5857,-9.931010273,2.880638954
3177,-9.955728695,2.152350649
5532,-10.05192898,1.455160587
4624,-10.34654792,1.963101098
2297,-10.41808891,2.297980584
3741,-10.45354665,2.616956753
4709,-10.53840282,1.972081507
1591,-11.28719066,2.333499075
4693,-11.32803688,1.880362715
2590,-11.3927901,1.736923131
